,Postal Code,Postal Code Latitude,Postal Code Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
256,M5C,43.6514939,-79.3754179,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
257,M5C,43.6514939,-79.3754179,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
258,M5C,43.6514939,-79.3754179,Vintage Conservatory,43.6522291429876,-79.37348666333094,Speakeasy
259,M5C,43.6514939,-79.3754179,Hawthorne Food and Drink,43.652270129568336,-79.37631758327606,Gastropub
260,M5C,43.6514939,-79.3754179,Triple A Bar (AAA),43.65165840099557,-79.3727201723461,BBQ Joint
261,M5C,43.6514939,-79.3754179,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
262,M5C,43.6514939,-79.3754179,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
263,M5C,43.6514939,-79.3754179,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
264,M5C,43.6514939,-79.3754179,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
265,M5C,43.6514939,-79.3754179,Dineen Coffee,43.650497,-79.378765,Café
266,M5C,43.6514939,-79.3754179,Craft Beer Market,43.64989,-79.378005,Beer Bar
267,M5C,43.6514939,-79.3754179,The George Street Diner,43.65297,-79.371467,Diner
268,M5C,43.6514939,-79.3754179,The Poet Cafe,43.65063683072023,-79.37127573699792,Café
269,M5C,43.6514939,-79.3754179,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
270,M5C,43.6514939,-79.3754179,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
271,M5C,43.6514939,-79.3754179,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
272,M5C,43.6514939,-79.3754179,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
273,M5C,43.6514939,-79.3754179,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
274,M5C,43.6514939,-79.3754179,Bombay Palace,43.65117354457489,-79.37213984452025,Indian Restaurant
275,M5C,43.6514939,-79.3754179,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
276,M5C,43.6514939,-79.3754179,Berczy Park,43.64804835388851,-79.3751722909452,Park
277,M5C,43.6514939,-79.3754179,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
278,M5C,43.6514939,-79.3754179,Imagine Cinemas Market Square,43.64964574271603,-79.37244562498488,Movie Theater
279,M5C,43.6514939,-79.3754179,Café Plenty,43.6491179354577,-79.37831288380438,Café
280,M5C,43.6514939,-79.3754179,HomeSense,43.6531486,-79.3794184,Furniture / Home Store
281,M5C,43.6514939,-79.3754179,St. James Park,43.6504248002309,-79.3723109702051,Park
282,M5C,43.6514939,-79.3754179,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
283,M5C,43.6514939,-79.3754179,LUSH,43.653557,-79.3804,Cosmetics Shop
284,M5C,43.6514939,-79.3754179,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
285,M5C,43.6514939,-79.3754179,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
286,M5C,43.6514939,-79.3754179,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
287,M5C,43.6514939,-79.3754179,Bulk Barn,43.64999368528393,-79.37009943145777,Grocery Store
288,M5C,43.6514939,-79.3754179,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
289,M5C,43.6514939,-79.3754179,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
290,M5C,43.6514939,-79.3754179,SEPHORA,43.6535272,-79.3801543,Cosmetics Shop
291,M5C,43.6514939,-79.3754179,Indigo,43.65351471121164,-79.38069591056922,Bookstore
292,M5C,43.6514939,-79.3754179,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
293,M5C,43.6514939,-79.3754179,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
294,M5C,43.6514939,-79.3754179,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
295,M5C,43.6514939,-79.3754179,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
296,M5C,43.6514939,-79.3754179,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
297,M5C,43.6514939,-79.3754179,Schnitzel Queen,43.65423906004429,-79.37053284604036,German Restaurant
298,M5C,43.6514939,-79.3754179,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
299,M5C,43.6514939,-79.3754179,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
300,M5C,43.6514939,-79.3754179,Apple Eaton Centre,43.6528318,-79.3805553,Electronics Store
301,M5C,43.6514939,-79.3754179,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
302,M5C,43.6514939,-79.3754179,Rexall,43.648182,-79.37387,Pharmacy
303,M5C,43.6514939,-79.3754179,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
304,M5C,43.6514939,-79.3754179,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
305,M5C,43.6514939,-79.3754179,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
306,M5C,43.6514939,-79.3754179,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie Store
307,M5C,43.6514939,-79.3754179,Winners,43.6477479,-79.3745508,Department Store
308,M5C,43.6514939,-79.3754179,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
309,M5C,43.6514939,-79.3754179,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
310,M5C,43.6514939,-79.3754179,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
311,M5C,43.6514939,-79.3754179,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
312,M5C,43.6514939,-79.3754179,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
313,M5C,43.6514939,-79.3754179,lululemon athletica,43.6532862,-79.3807642,Clothing Store
314,M5C,43.6514939,-79.3754179,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
315,M5C,43.6514939,-79.3754179,Bannock,43.652101173138405,-79.38117828399939,Restaurant
316,M5C,43.6514939,-79.3754179,Power Up Game Bar,43.64827231186451,-79.37506275669105,Cocktail Bar
317,M5C,43.6514939,-79.3754179,TELUS,43.65325819369474,-79.38055544616533,IT Services
318,M5C,43.6514939,-79.3754179,Bier Markt Esplanade,43.64723602476138,-79.37389161769812,Belgian Restaurant
319,M5C,43.6514939,-79.3754179,Aroma Espresso Bar,43.648224,-79.376352,Coffee Shop
320,M5C,43.6514939,-79.3754179,Tim Hortons,43.64795486604762,-79.37383309017605,Coffee Shop
321,M5C,43.6514939,-79.3754179,Berber SOCIAL,43.648113752405834,-79.37404622657372,Moroccan Restaurant
322,M5C,43.6514939,-79.3754179,East Thirty-Six,43.648409,-79.375017,Bistro
323,M5C,43.6514939,-79.3754179,The Sultan's Tent and Cafe Moroc,43.647927833506316,-79.37434095390434,Moroccan Restaurant
324,M5C,43.6514939,-79.3754179,Z-Teca Gourmet Burritos,43.6480141803431,-79.37911924716222,Burrito Place
325,M5C,43.6514939,-79.3754179,Bluma Appel Theatre,43.64794690558408,-79.37551930085121,Performing Arts Venue
326,M5C,43.6514939,-79.3754179,Hotel Victoria,43.64808421544407,-79.37758193835406,Hotel
327,M5C,43.6514939,-79.3754179,Wynn Fitness,43.64800921903539,-79.37371982834746,Gym
328,M6C,43.6937813,-79.42819140000002,Cedarvale Park,43.692534923091934,-79.42870527613704,Field
329,M6C,43.6937813,-79.42819140000002,Cedarvale Ravine,43.690188230007266,-79.42610580222994,Trail
330,M6C,43.6937813,-79.42819140000002,Cedarvale Tennis Courts,43.69274437001002,-79.43224439966453,Tennis Court
331,M6C,43.6937813,-79.42819140000002,Phil White Arena,43.69130271699826,-79.43176051142332,Hockey Arena
332,M9C,43.6435152,-79.57720079999999,LCBO,43.642098691959625,-79.5765915607928,Liquor Store
333,M9C,43.6435152,-79.57720079999999,Starbucks,43.641312,-79.576924,Coffee Shop
334,M9C,43.6435152,-79.57720079999999,The Beer Store,43.6413126,-79.5769248,Beer Store
335,M9C,43.6435152,-79.57720079999999,Shoppers Drug Mart,43.641312,-79.576924,Pharmacy
336,M9C,43.6435152,-79.57720079999999,Pizza Hut,43.641514,-79.5763258,Pizza Place
337,M9C,43.6435152,-79.57720079999999,Cafe Sympatico,43.641820470953256,-79.57672066335874,Café
338,M9C,43.6435152,-79.57720079999999,Burnhamthorpe Mall,43.64174083240465,-79.57689075245096,Shopping Plaza
339,M9C,43.6435152,-79.57720079999999,Hasty Market,43.641870640831144,-79.5763695106309,Convenience Store
340,M9C,43.6435152,-79.57720079999999,Pet Valu,43.64166745232465,-79.57704986776474,Pet Store
341,M9C,43.6435152,-79.57720079999999,Bloordale Park,43.64115,-79.578261,Park
342,M9C,43.6435152,-79.57720079999999,Carsbrooke Park,43.647051149316184,-79.57668225610026,Park
343,M1E,43.7635726,-79.1887115,RBC Royal Bank,43.76678992471017,-79.19115118872593,Bank
344,M1E,43.7635726,-79.1887115,G & G Electronics,43.765309,-79.191537,Electronics Store
345,M1E,43.7635726,-79.1887115,Sail Sushi,43.765951,-79.191275,Restaurant
346,M1E,43.7635726,-79.1887115,Big Bite Burrito,43.766299084470795,-79.19071980583941,Mexican Restaurant
347,M1E,43.7635726,-79.1887115,Enterprise Rent-A-Car,43.7640757,-79.1934057,Rental Car Location
348,M1E,43.7635726,-79.1887115,Woburn Medical Centre,43.766631153138455,-79.19228553771973,Medical Center
349,M1E,43.7635726,-79.1887115,Lawrence Ave E & Kingston Rd,43.767704,-79.18949,Intersection
350,M1E,43.7635726,-79.1887115,Eggsmart,43.7678,-79.190466,Breakfast Spot
351,M4E,43.67635739999999,-79.2930312,Glen Manor Ravine,43.67682094413784,-79.29394208780985,Trail
352,M4E,43.67635739999999,-79.2930312,The Big Carrot Natural Food Market,43.678879,-79.297734,Health Food Store
353,M4E,43.67635739999999,-79.2930312,Grover Pub and Grub,43.679181434941015,-79.29721535878515,Pub
354,M4E,43.67635739999999,-79.2930312,Upper Beaches,43.68056321147582,-79.2928688743688,Neighborhood
355,M5E,43.644770799999996,-79.3733064,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
356,M5E,43.644770799999996,-79.3733064,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
357,M5E,43.644770799999996,-79.3733064,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
358,M5E,43.644770799999996,-79.3733064,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
359,M5E,43.644770799999996,-79.3733064,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
360,M5E,43.644770799999996,-79.3733064,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
361,M5E,43.644770799999996,-79.3733064,Berczy Park,43.64804835388851,-79.3751722909452,Park
362,M5E,43.644770799999996,-79.3733064,Eggspectation,43.646526,-79.375134,Breakfast Spot
363,M5E,43.644770799999996,-79.3733064,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
364,M5E,43.644770799999996,-79.3733064,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
365,M5E,43.644770799999996,-79.3733064,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
366,M5E,43.644770799999996,-79.3733064,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
367,M5E,43.644770799999996,-79.3733064,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
368,M5E,43.644770799999996,-79.3733064,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
369,M5E,43.644770799999996,-79.3733064,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
370,M5E,43.644770799999996,-79.3733064,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
371,M5E,43.644770799999996,-79.3733064,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
372,M5E,43.644770799999996,-79.3733064,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
373,M5E,43.644770799999996,-79.3733064,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
374,M5E,43.644770799999996,-79.3733064,Starbucks,43.644489,-79.368639,Coffee Shop
375,M5E,43.644770799999996,-79.3733064,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
376,M5E,43.644770799999996,-79.3733064,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
377,M5E,43.644770799999996,-79.3733064,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
378,M5E,43.644770799999996,-79.3733064,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
379,M5E,43.644770799999996,-79.3733064,Scotland Yard Pub,43.64705292210499,-79.37405970553979,Pub
380,M5E,43.644770799999996,-79.3733064,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
381,M5E,43.644770799999996,-79.3733064,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
382,M5E,43.644770799999996,-79.3733064,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
383,M5E,43.644770799999996,-79.3733064,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
384,M5E,43.644770799999996,-79.3733064,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
385,M5E,43.644770799999996,-79.3733064,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
386,M5E,43.644770799999996,-79.3733064,Mos Mos,43.64163954520267,-79.3775517786762,Coffee Shop
387,M5E,43.644770799999996,-79.3733064,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
388,M5E,43.644770799999996,-79.3733064,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
389,M5E,43.644770799999996,-79.3733064,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
390,M5E,43.644770799999996,-79.3733064,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
391,M5E,43.644770799999996,-79.3733064,Shoppers Drug Mart,43.647141,-79.370898,Pharmacy
392,M5E,43.644770799999996,-79.3733064,Rexall,43.648182,-79.37387,Pharmacy
393,M5E,43.644770799999996,-79.3733064,Sugar Beach,43.643379816203485,-79.36744155499679,Beach
394,M5E,43.644770799999996,-79.3733064,Bier Markt Esplanade,43.64723602476138,-79.37389161769812,Belgian Restaurant
395,M5E,43.644770799999996,-79.3733064,Winners,43.6477479,-79.3745508,Department Store
396,M5E,43.644770799999996,-79.3733064,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
397,M5E,43.644770799999996,-79.3733064,Joe Fresh,43.644285,-79.369771,Clothing Store
398,M5E,43.644770799999996,-79.3733064,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
399,M5E,43.644770799999996,-79.3733064,Anton Kozlik's mustard,43.64875242328643,-79.37148453951065,Gourmet Shop
400,M5E,43.644770799999996,-79.3733064,"The Westin Harbour Castle, Toronto",43.64121139206991,-79.37574863433838,Hotel
401,M5E,43.644770799999996,-79.3733064,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
402,M5E,43.644770799999996,-79.3733064,Oyshi Sushi,43.64234005516476,-79.37585304260914,Sushi Restaurant
403,M5E,43.644770799999996,-79.3733064,Eve's Temptations,43.648649,-79.371617,Bakery
404,M5E,43.644770799999996,-79.3733064,European Delight,43.64870976781708,-79.37154525652817,Eastern European Restaurant
405,M5E,43.644770799999996,-79.3733064,Harbour 60 Toronto,43.64222021431867,-79.37794459004243,Steakhouse
406,M5E,43.644770799999996,-79.3733064,Paddington's Pump,43.649035,-79.371899,Diner
407,M5E,43.644770799999996,-79.3733064,Evolution Food Co,43.64846817292615,-79.37171498148525,Juice Bar
408,M5E,43.644770799999996,-79.3733064,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
409,M5E,43.644770799999996,-79.3733064,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
410,M5E,43.644770799999996,-79.3733064,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
411,M5E,43.644770799999996,-79.3733064,Starbucks,43.64621307149554,-79.37908847368506,Coffee Shop
412,M5E,43.644770799999996,-79.3733064,The Gallery,43.64462260922038,-79.36871188062028,Lounge
413,M6E,43.6890256,-79.453512,Nairn Park,43.69065390931841,-79.4562995791835,Park
414,M6E,43.6890256,-79.453512,Maximum Woman,43.69065130310669,-79.45633320240984,Women's Store
415,M6E,43.6890256,-79.453512,Fairbanks Pool,43.69195850094914,-79.44892151240036,Pool
416,M6E,43.6890256,-79.453512,Fairbank Memorial Park,43.69202800194052,-79.44892353333186,Park
417,M1G,43.7709921,-79.21691740000001,Starbucks,43.770037201625215,-79.22115586641958,Coffee Shop
418,M1G,43.7709921,-79.21691740000001,Tim Hortons,43.7708270725628,-79.22307810384153,Coffee Shop
419,M1G,43.7709921,-79.21691740000001,Korean Grill House,43.7708117291354,-79.21450208834013,Korean BBQ Restaurant
420,M4G,43.7090604,-79.3634517,Local Leaside,43.71001166793114,-79.36351433524794,Sports Bar
421,M4G,43.7090604,-79.3634517,Rack Attack,43.70693351467496,-79.36226108591485,Sporting Goods Shop
422,M4G,43.7090604,-79.3634517,Olde Yorke Fish & Chips,43.706141306111306,-79.3618288170822,Fish & Chips Shop
423,M4G,43.7090604,-79.3634517,LCBO,43.710571304463954,-79.36028703241085,Liquor Store
424,M4G,43.7090604,-79.3634517,Enduro Sport,43.70605947915959,-79.36183454315712,Bike Shop
425,M4G,43.7090604,-79.3634517,The Leaside Pub,43.7104676,-79.3638477,Restaurant
426,M4G,43.7090604,-79.3634517,Aroma Espresso Bar,43.70561065613986,-79.36077468518098,Coffee Shop
427,M4G,43.7090604,-79.3634517,Bulk Barn,43.70611573147322,-79.36054145695127,Grocery Store
428,M4G,43.7090604,-79.3634517,PetSmart,43.7126819,-79.3626365,Pet Store
429,M4G,43.7090604,-79.3634517,Longo's,43.70643262604979,-79.35975310254634,Supermarket
430,M4G,43.7090604,-79.3634517,Golf Town,43.7092672087377,-79.3622276186943,Sporting Goods Shop
431,M4G,43.7090604,-79.3634517,Kintako Japanese Restaurant,43.71159659251094,-79.36396207124376,Sushi Restaurant
432,M4G,43.7090604,-79.3634517,South St. Burger,43.71051026319384,-79.36158441272885,Burger Joint
433,M4G,43.7090604,-79.3634517,Five Guys,43.70554090286243,-79.36124932941571,Burger Joint
434,M4G,43.7090604,-79.3634517,Booster Juice,43.70617277,-79.36065194,Smoothie Shop
435,M4G,43.7090604,-79.3634517,Tim Hortons,43.70562930215073,-79.36102831503376,Coffee Shop
436,M4G,43.7090604,-79.3634517,Subway,43.710410108561625,-79.36185814836224,Sandwich Place
437,M4G,43.7090604,-79.3634517,Leaside Village,43.70568229146645,-79.36077693042236,Shopping Mall
438,M4G,43.7090604,-79.3634517,Cupcakes,43.70602656677556,-79.36086417950665,Dessert Shop
439,M4G,43.7090604,-79.3634517,TD Canada Trust Branch and ATM,43.7116872,-79.3637718,Bank
440,M4G,43.7090604,-79.3634517,RBC Royal Bank,43.71014782237411,-79.36311534233931,Bank
441,M4G,43.7090604,-79.3634517,Winners,43.7094205909056,-79.36093211174,Department Store
442,M4G,43.7090604,-79.3634517,Starbucks,43.706564,-79.359591,Coffee Shop
443,M4G,43.7090604,-79.3634517,Amsterdam Barrel House,43.70602053200777,-79.36132913641597,Brewery
444,M4G,43.7090604,-79.3634517,Sunset Grill,43.71008051140994,-79.36252937590784,Breakfast Spot
445,M4G,43.7090604,-79.3634517,SportChek,43.70985360457569,-79.36045518457757,Sporting Goods Shop
446,M4G,43.7090604,-79.3634517,Pier 1 Imports,43.7133394919619,-79.3643121421883,Furniture / Home Store
447,M4G,43.7090604,-79.3634517,Linen Chest,43.70693984029428,-79.35987973289845,Furniture / Home Store
448,M4G,43.7090604,-79.3634517,The Beer Store,43.7057389,-79.3604382,Beer Store
449,M4G,43.7090604,-79.3634517,Best Buy,43.709255121223215,-79.36168044805527,Electronics Store
450,M4G,43.7090604,-79.3634517,Mucho Burrito Fresh Mexican Grill,43.706746,-79.361707,Mexican Restaurant
451,M4G,43.7090604,-79.3634517,The Great Canadian Bagel,43.71327461980094,-79.36502672732136,Bagel Shop
452,M5G,43.6579524,-79.3873826,Jimmy's Coffee,43.65842123574496,-79.38561319551111,Coffee Shop
453,M5G,43.6579524,-79.3873826,Tim Hortons,43.658569999999976,-79.38512341104502,Coffee Shop
